#	bench-name	unmod-time	unmod-error	nobc-time	nobc-error	nobc+sl-time	nobc+sl-error	safelib-time	safelib-error	
bench_exp_mod_circuit_base	564017.6842105263	13933.841120594176	562419.1315789474	7137.833539708089	560960.7105263158	5915.836359912064	560151.052631579	5915.023663908568	
bench_exp_mod_circuit_rec	1546867.8684210526	17113.86177338348	1548887.9210526317	18972.433691489816	1543758.4736842106	14566.597198162583	1541843.5526315789	12684.107423936726	
bench_apply_many_swaps_large	208374.47368421053	14886.716406063853	207862.3947368421	12839.883174045246	208427.84210526315	14659.366904054925	207871.26315789475	12941.887370867575	
bench_apply_many_swaps_large_multiops	917709.2105263158	75876.67601588012	899303.8157894737	66918.47938423023	924742.8421052631	64197.07159476585	951137.7368421053	58813.16073567397	
bench_apply_many_swaps_small	3732.9473684210525	11.459189299011587	3742.2894736842104	38.912795821816246	3745.342105263158	46.79084273646841	3733.2894736842104	12.735999319659218	
bench_apply_many_swaps_small_multiops	17069.657894736843	888.3476167734941	16910.263157894737	767.6153670951057	17045.815789473683	959.0132773150129	16796.605263157893	652.2013952547934	
bench_apply_two_swaps_large	2560687.3947368423	10342.751330329127	2560325.5	3030.6569181059012	2560979.9210526315	6140.805079147449	2570021.947368421	39328.91199061641	
bench_apply_two_swaps_large_multiops	15864809.5	257806.56799315236	15843922.210526315	409884.19036929513	15808817.605263159	139363.72113674716	15884582.05263158	371643.961876003	
bench_apply_two_swaps_small	507.7894736842105	2.3187779759905993	508.5	4.988143837878818	507.2894736842105	1.9181665414886229	508.05263157894734	2.7998812796358723	
bench_apply_two_swaps_small_multiops	2295.9210526315787	32.815578440211155	2297.4473684210525	50.87326739241403	2291.0789473684213	15.778702466411668	2290.9473684210525	25.153159651288604	
bench_cidentity	387.0	3.6634754853252325	387.36842105263156	3.0900609143338316	387.7894736842105	4.401900873706612	386.5	2.2565693570457555	
bench_cidentity_giant	3757952.8421052634	1084.9924211793466	3757449.6842105263	1268.9751792451127	3758450.289473684	3139.512314691523	3758177.9210526315	1683.0407222389724	
bench_cidentity_giant_halfprec	3767445.052631579	3670.5348595435867	3766585.6578947366	3474.515167058835	3767686.6578947366	4740.044249606447	3767833.4210526315	4516.538466287155	
bench_cidentity_larger	9928.657894736842	85.23598088643745	9929.421052631578	51.570917742335205	9928.078947368422	65.59700794642653	9934.947368421053	71.60525832221117	
bench_hadamard	1406.3157894736842	345.27244050422723	1330.5263157894738	318.09918486651674	1396.2105263157894	326.9925283143442	1412.657894736842	331.16439520002666	
bench_hadamard_larger	1361869.7631578948	20126.099812294287	1351265.7631578948	20539.040150065706	1348360.7631578948	23266.731660909052	1355662.0263157894	26870.05297576393	
bench_identity	650.6052631578947	144.33760488114484	644.7368421052631	145.48135785991462	675.578947368421	125.44607387847394	623.6842105263158	135.48278299302322	
bench_identity_larger	355887.5263157895	26015.951106698933	357241.3157894737	17358.253838486453	364040.84210526315	26153.254823631534	356523.1842105263	18391.34912033553	
bench_identity_larger_sparse	23107.763157894737	282.56125877134815	23005.07894736842	271.08683611470593	23096.86842105263	158.32564227809115	23067.342105263157	473.68245394411144	
bench_identity_sparse	546.1842105263158	3.432470823718487	545.5	2.2682012349227887	549.3684210526316	9.764115430416833	547.3684210526316	11.685395862113253	
