#	bench-name	unmod-time	unmod-error	nobc-time	nobc-error	nobc+sl-time	nobc+sl-error	safelib-time	safelib-error	
bench_btoi	13.0	0.0	13.078947368421053	0.480218094497228	13.0	0.0	13.052631578947368	0.3201453963314851	
bench_btou	11.0	0.0	11.0	0.0	11.0	0.0	11.0	0.0	
bench_btou_saturating	13.0	0.0	13.0	0.0	13.026315789473685	0.16007269816574263	13.0	0.0	
bench_from_str	20.07894736842105	0.4802180944972279	20.0	0.0	20.0	0.0	20.0	0.0	
bench_from_str_unchecked	13.0	0.0	13.0	0.0	13.0	0.0	13.0	0.0	
bench_small_btou	2.0	0.0	2.0	0.0	2.0	0.0	2.0	0.0	
bench_small_btou_saturating	4.0	0.0	4.0	0.0	4.0	0.0	4.0	0.0	
bench_small_from_str	9.0	0.0	9.026315789473685	0.16007269816574263	9.0	0.0	9.0	0.0	
bench_small_from_str_unchecked	4.0	0.0	4.0	0.0	4.0	0.0	4.0	0.0	
