#	bench-name	unmod-time	unmod-error	nobc-time	nobc-error	nobc+sl-time	nobc+sl-error	safelib-time	safelib-error	
bench_detect	19465037.871794872	36763.16552257128	19534151.717948716	45312.26732973614	20279142.256410256	376468.32834258775	20470007.615384616	222606.60861600385	
bench_detect_script	248539.02564102566	241.07978115345827	236233.41025641025	336.03195192618057	274249.1282051282	19348.447997362488	356852.0256410256	28136.163939950184	
