#	bench-name	unmod-time	unmod-error	nobc-time	nobc-error	nobc+sl-time	nobc+sl-error	safelib-time	safelib-error	
read_single_image	79379552.28947368	1904761.366469079	80263209.39473684	1977935.6090283222	80375864.15789473	2328907.807878468	79886770.63157895	2155380.946874814	
read_single_image_from_buffer	75132198.94736843	1498927.6143995668	75314206.0263158	1050941.1561377407	75243736.5	1071919.4407152047	77193929.55263157	13933883.569852099	
read_single_image_non_parallel_zips	252434430.5526316	1375864.3843837283	252915929.39473686	1611166.5621521035	252845512.31578946	2222470.9680001754	252920891.89473686	1247317.1190643285	
read_single_image_rle	44199996.60526316	1843026.7678999864	44370376.39473684	1512944.4077859803	44260681.94736842	1532159.5418100306	44715828.7368421	689778.551699353	
read_single_image_uncompressed	22978833.47368421	779342.4066523459	23184233.92105263	804919.9116570668	23124140.789473683	781484.0581039304	23094256.263157893	866692.4789251705	
read_single_image_uncompressed_from_buffer	18751837.94736842	235884.09469080888	18742985.263157893	192006.76084843912	18739107.60526316	293335.65271298797	18692186.684210528	250692.79386207726	
read_single_image_zips	252878941.42105263	1511760.1889670414	252996879.68421054	1512128.5889149266	253336282.21052632	1719472.791781511	252481823.31578946	2252241.570600944	
read_full	33166738.55263158	874952.0860446165	33844284.65789474	906910.866948499	33906445.94736842	915319.2914264499	33745816.684210524	905951.6967966572	
read_rgba	75871082.26315789	14548882.446038453	76874957.71052632	15114867.922594177	79508849.34210527	20698005.960265577	78535084.42105263	25144182.274501458	
read_simple	33216311.89473684	870546.876841696	33869766.15789474	903848.5354341158	33941577.131578945	913146.7372719336	33778942.868421055	909405.8064977945	
write_single_image	142716942.2368421	393381.36335886	142873786.2368421	360945.9093415401	142869170.2368421	516275.5924988347	143038946.68421054	476766.3189474927	
write_single_image_parallel	46199924.473684214	3643127.176757227	46882417.60526316	3698724.2802812685	46049345.71052632	3591664.2860138845	46055885.131578945	3971081.1303435215	
write_single_image_uncompressed	29421419.736842107	309199.5098609416	29593229.86842105	430118.32414539205	29640253.86842105	427976.4840418818	29622159.39473684	401133.4930732332	
