#	bench-name	unmod-time	unmod-error	mod-time	mod-error	
bench_slice_10000_false	2951	217	1	0	
bench_slice_10000_odd  	5488	181	3801	490	
bench_slice_10000_true 	1	0	1	0	
bench_slice_1000_false 	312	13	1	0	
bench_slice_1000_odd   	561	62	389	29	
bench_slice_1000_true  	1	0	1	0	
bench_slice_100_false  	46	2	1	0	
bench_slice_100_odd    	51	2	37	6	
bench_slice_100_true   	1	1	1	0	
bench_slice_10_false   	5	1	1	0	
bench_slice_10_odd     	8	2	8	1	
bench_slice_10_true    	2	2	1	0	
bench_slice_1_false    	2	0	1	0	
bench_slice_1_odd      	3	2	2	0	
bench_slice_1_true     	1	1	1	0	
bench_vec_10000_false  	30711	3274	39928	1243	
bench_vec_10000_odd    	77687	3451	90219	7965	
bench_vec_10000_true   	29001	2339	40912	16248	
bench_vec_1000_false   	3699	374	5129	3947	
bench_vec_1000_odd     	8004	597	8152	860	
bench_vec_1000_true    	3676	324	4912	264	
bench_vec_100_false    	862	65	1053	98	
bench_vec_100_odd      	1766	365	1902	350	
bench_vec_100_true     	873	142	1018	59	
bench_vec_10_false     	367	16	403	25	
bench_vec_10_odd       	493	169	525	181	
bench_vec_10_true      	370	19	402	30	
bench_vec_1_false      	77	10	78	6	
bench_vec_1_odd        	77	4	79	5	
bench_vec_1_true       	77	4	78	5	
